
<           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:31:158 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:31:358 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:31:558 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:31:758 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:31:958 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:32:168 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:32:358 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:32:557 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:32:758 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:32:958 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:33:158 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:33:358 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:33:558 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:33:759 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:33:958 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:34:158 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:34:358 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:34:558 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:34:758 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:34:958 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:35:157 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:35:357 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:35:558 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:35:769 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:35:960 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:36:158 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:36:358 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:36:558 -> <            CRASH (128) || TRANSMIT: 14 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:36:758 -> <            CRASH (128) || TRANSMIT: 14 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:36:959 -> <            CRASH (128) || TRANSMIT: 14 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:37:158 -> <            CRASH (128) || TRANSMIT: 13 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:37:358 -> <            CRASH (128) || TRANSMIT: 12 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:37:558 -> <            CRASH (128) || TRANSMIT: 11 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:37:757 -> <            CRASH (128) || TRANSMIT: 10 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:37:957 -> <            CRASH (128) || TRANSMIT:  9 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:38:158 -> <            CRASH (128) || TRANSMIT:  8 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:38:363 -> <            CRASH (128) || TRANSMIT:  7 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:38:557 -> <            CRASH (128) || TRANSMIT:  6 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:38:758 -> <            CRASH (128) || TRANSMIT:  5 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:38:958 -> <            CRASH (128) || TRANSMIT:  4 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:39:158 -> <           NORMAL (  4) || TRANSMIT:  3 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:39:357 -> <           NORMAL (  4) || TRANSMIT:  2 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:39:558 -> <           NORMAL (  4) || TRANSMIT:  1 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:39:758 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:39:957 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:40:157 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:40:358 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:40:558 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:40:757 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:40:958 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:41:158 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:41:357 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:41:558 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:41:757 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:41:958 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:42:157 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:42:358 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:42:558 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:42:759 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:42:957 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:43:157 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:43:357 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:43:558 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:43:758 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:43:957 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:44:157 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:44:357 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:44:563 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:44:758 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:44:957 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:45:158 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:45:357 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:45:558 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:45:757 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:45:957 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:46:158 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:46:357 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:46:557 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 1 || (36.4587517, 80.5421371, 15.459)>   
11:35:46:757 -> <     NEARBY_CRASH ( 32) || TRANSMIT:  7 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 1 || (36.4587517, 80.5421371, 15.459)>   
|| (0.0000000, 0.0000000, 0.000) || RECEIVING: 1 || (36.4587517, 8011:35:46:958 -> <     NEARBY_CRASH ( 32) || TRANSMIT:  7 .5421371, 15.459)>   
11:35:47:157 -> <     NEARBY_CRASH ( 32) || TRANSMIT:  7 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 1 || (36.4587517, 80.5421371, 15.459)>   
11:35:47:358 -> <     NEARBY_CRASH ( 32) || TRANSMIT:  7 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 1 || (36.4587517, 80.5421371, 15.459)>   
11:35:47:557 -> <     NEARBY_CRASH ( 32) || TRANSMIT:  7 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 1 || (36.4587517, 80.5421371, 15.459)>   
11:35:47:761 -> <     NEARBY_CRASH ( 32) || TRANSMIT:  7 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 1 || (36.4587517, 80.5421371, 15.459)>   
11:35:47:958 -> <     NEARBY_CRASH ( 32) || TRANSMIT:  7 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 1 || (36.4587517, 80.5421371, 15.459)>   
11:35:48:162 -> <     NEARBY_CRASH ( 32) || TRANSMIT:  7 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 1 || (36.4587517, 80.5421371, 15.459)>   
11:35:48:358 -> <     NEARBY_CRASH ( 32) || TRANSMIT:  7 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 1 || (36.4587517, 80.5421371, 15.459)>   
11:35:48:560 -> <     NEARBY_CRASH ( 32) || TRANSMIT:  7 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 1 || (36.4587517, 80.5421371, 15.459)>   
11:35:48:757 -> <     NEARBY_CRASH ( 32) || TRANSMIT:  7 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 1 || (36.4587517, 80.5421371, 15.459)>   
11:35:48:958 -> <     NEARBY_CRASH ( 32) || TRANSMIT:  7 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 1 || (36.4587517, 80.5421371, 15.459)>   
11:35:49:157 -> <     NEARBY_CRASH ( 32) || TRANSMIT:  7 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 1 || (36.4587517, 80.5421371, 15.459)>   
11:35:49:358 -> <     NEARBY_CRASH ( 32) || TRANSMIT:  7 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 1 || (36.4587517, 80.5421371, 15.459)>   
11:35:49:557 -> <     NEARBY_CRASH ( 32) || TRANSMIT:  7 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 1 || (36.4587517, 80.5421371, 15.459)>   
11:35:49:757 -> <     NEARBY_CRASH ( 32) || TRANSMIT:  7 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:49:957 -> <           NORMAL (  4) || TRANSMIT:  6 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:50:157 -> <           NORMAL (  4) || TRANSMIT:  5 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:50:357 -> <           NORMAL (  4) || TRANSMIT:  4 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:50:557 -> <           NORMAL (  4) || TRANSMIT:  3 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:50:758 -> <           NORMAL (  4) || TRANSMIT:  2 || (0.0000000, 0.000000 || (0.0000000, 0.0000000, 0.000)>      0, 0.000) || RECEIVING: 0
11:35:50:957 -> <           NORMAL (  4) || TRANSMIT:  1 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:51:157 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:51:357 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:51:558 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:51:757 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:51:957 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:52:157 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:52:357 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:52:557 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:52:757 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:52:958 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:53:157 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:53:357 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:53:558 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:53:757 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:53:958 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:54:157 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:54:357 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:54:557 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:54:757 -> <            CRASH (128) || TRANSMIT: 14 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:54:959 -> <            CRASH (128) || TRANSMIT: 14 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:55:157 -> <            CRASH (128) || TRANSMIT: 14 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:55:357 -> <            CRASH (128) || TRANSMIT: 13 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:55:557 -> <            CRASH (128) || TRANSMIT: 12 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:55:758 -> <            CRASH (128) || TRANSMIT: 11 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:55:957 -> <            CRASH (128) || TRANSMIT: 10 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:56:158 -> <            CRASH (128) || TRANSMIT:  9 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:56:357 -> <            CRASH (128) || TRANSMIT:  8 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:56:557 -> <            CRASH (128) || TRANSMIT:  7 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:56:758 -> <            CRASH (128) || TRANSMIT:  6 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:56:957 -> <            CRASH (128) || TRANSMIT:  5 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:57:157 -> <            CRASH (128) || TRANSMIT:  4 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:57:357 -> <           NORMAL (  4) || TRANSMIT:  3 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:57:557 -> <           NORMAL (  4) || TRANSMIT:  2 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:57:757 -> <           NORMAL (  4) || TRANSMIT:  1 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:57:957 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:58:158 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:58:358 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:58:558 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:58:757 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:58:957 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:59:157 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:59:357 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:59:558 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:59:757 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:35:59:958 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:36:00:157 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:36:00:357 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:36:00:557 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:36:00:757 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:36:00:957 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:36:01:157 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:36:01:359 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:36:01:558 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:36:01:757 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:36:01:957 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:36:02:157 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:36:02:357 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:36:02:557 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:36:02:757 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
